# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416298015;-1;21.97;0.00;7.52;0.23;0.00;70.29
axle;60;1416298015;0;20.34;0.00;12.84;1.54;0.00;65.28
axle;60;1416298015;1;28.85;0.00;17.68;0.00;0.00;53.48
axle;60;1416298015;2;14.70;0.00;6.78;0.10;0.00;78.42
axle;60;1416298015;3;25.63;0.00;7.40;1.14;0.00;65.83
axle;60;1416298015;4;28.07;0.00;4.38;0.00;0.00;67.55
axle;60;1416298015;5;16.98;0.00;5.50;0.00;0.00;77.51
axle;60;1416298015;6;9.06;0.00;4.73;0.00;0.00;86.21
axle;60;1416298015;7;9.43;0.00;5.26;0.00;0.00;85.30
axle;60;1416298015;8;10.16;0.00;8.88;0.10;0.00;80.86
axle;60;1416298015;9;32.48;0.00;13.51;0.03;0.00;53.97
axle;60;1416298015;10;23.34;0.00;6.53;0.00;0.00;70.14
axle;60;1416298015;11;40.50;0.00;8.68;0.02;0.00;50.80
axle;60;1416298015;12;20.29;0.00;4.60;0.00;0.00;75.11
axle;60;1416298015;13;9.99;0.00;4.79;0.47;0.00;84.75
axle;60;1416298015;14;21.80;0.00;3.77;0.08;0.00;74.35
axle;60;1416298015;15;39.74;0.00;4.85;0.15;0.00;55.26
axle;60;1416298075;-1;12.86;0.00;5.92;0.00;0.00;81.21
axle;60;1416298075;0;7.27;0.00;18.24;0.05;0.00;74.45
axle;60;1416298075;1;11.55;0.00;17.78;0.00;0.00;70.67
axle;60;1416298075;2;49.64;0.00;6.04;0.00;0.00;44.32
axle;60;1416298075;3;3.04;0.00;5.78;0.00;0.00;91.17
axle;60;1416298075;4;1.32;0.00;2.61;0.00;0.00;96.07
axle;60;1416298075;5;1.07;0.00;2.43;0.00;0.00;96.50
axle;60;1416298075;6;1.34;0.00;2.15;0.00;0.00;96.51
axle;60;1416298075;7;0.82;0.00;2.09;0.00;0.00;97.09
axle;60;1416298075;8;27.01;0.00;15.28;0.00;0.00;57.71
axle;60;1416298075;9;6.65;0.00;9.69;0.00;0.00;83.66
axle;60;1416298075;10;0.77;0.00;1.65;0.00;0.00;97.58
axle;60;1416298075;11;0.37;0.00;1.39;0.00;0.00;98.25
axle;60;1416298075;12;2.06;0.00;0.85;0.00;0.00;97.09
axle;60;1416298075;13;2.68;0.00;0.80;0.00;0.00;96.52
axle;60;1416298075;14;55.43;0.00;4.95;0.00;0.00;39.62
axle;60;1416298075;15;34.64;0.00;3.04;0.00;0.00;62.32
axle;60;1416298135;-1;8.12;0.00;5.71;0.00;0.00;86.17
axle;60;1416298135;0;8.37;0.00;18.64;0.07;0.00;72.92
axle;60;1416298135;1;12.88;0.00;18.96;0.00;0.00;68.15
axle;60;1416298135;2;3.11;0.00;5.78;0.00;0.00;91.11
axle;60;1416298135;3;2.70;0.00;6.62;0.00;0.00;90.68
axle;60;1416298135;4;2.34;0.00;4.97;0.00;0.00;92.69
axle;60;1416298135;5;1.97;0.00;4.79;0.00;0.00;93.25
axle;60;1416298135;6;2.34;0.00;4.40;0.00;0.00;93.26
axle;60;1416298135;7;1.93;0.00;4.52;0.00;0.00;93.55
axle;60;1416298135;8;2.13;0.00;7.05;0.00;0.00;90.82
axle;60;1416298135;9;2.22;0.00;3.87;0.00;0.00;93.91
axle;60;1416298135;10;0.10;0.00;0.67;0.00;0.00;99.23
axle;60;1416298135;11;0.17;0.00;0.78;0.00;0.00;99.05
axle;60;1416298135;12;0.05;0.00;1.21;0.00;0.00;98.74
axle;60;1416298135;13;0.13;0.00;1.19;0.00;0.00;98.68
axle;60;1416298135;14;33.48;0.00;3.09;0.00;0.00;63.43
axle;60;1416298135;15;55.69;0.00;4.78;0.00;0.00;39.53
axle;60;1416298195;-1;6.11;0.00;1.68;0.00;0.00;92.20
axle;60;1416298195;0;1.09;0.00;2.96;0.00;0.00;95.95
axle;60;1416298195;1;1.34;0.00;3.20;0.00;0.00;95.47
axle;60;1416298195;2;0.64;0.00;1.74;0.02;0.00;97.61
axle;60;1416298195;3;0.57;0.00;1.79;0.00;0.00;97.64
axle;60;1416298195;4;0.42;0.00;1.42;0.00;0.00;98.16
axle;60;1416298195;5;0.47;0.00;1.60;0.00;0.00;97.93
axle;60;1416298195;6;0.65;0.00;1.30;0.00;0.00;98.05
axle;60;1416298195;7;0.48;0.00;1.18;0.00;0.00;98.33
axle;60;1416298195;8;0.35;0.00;0.85;0.00;0.00;98.80
axle;60;1416298195;9;0.17;0.00;0.40;0.00;0.00;99.43
axle;60;1416298195;10;0.02;0.00;0.07;0.00;0.00;99.92
axle;60;1416298195;11;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1416298195;12;0.25;0.00;1.25;0.00;0.00;98.50
axle;60;1416298195;13;0.20;0.00;1.13;0.00;0.00;98.66
axle;60;1416298195;14;28.37;0.00;2.70;0.00;0.00;68.93
axle;60;1416298195;15;62.56;0.00;5.30;0.00;0.00;32.14
axle;60;1416298255;-1;5.78;0.00;1.02;0.00;0.00;93.20
axle;60;1416298255;0;0.20;0.00;0.95;0.00;0.00;98.85
axle;60;1416298255;1;0.05;0.00;0.94;0.00;0.00;99.01
axle;60;1416298255;2;0.07;0.00;1.14;0.00;0.00;98.80
axle;60;1416298255;3;0.08;0.00;1.02;0.00;0.00;98.90
