# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416298015;0.07;12183.31;248429.99;0.00;322073.59;0.00;0.00;0.00;0.00
axle;60;1416298075;0.00;309.91;244818.08;0.00;197900.79;0.00;0.00;0.00;0.00
axle;60;1416298135;0.00;501.42;196101.27;0.00;153911.72;0.00;0.00;0.00;0.00
axle;60;1416298195;0.00;176.76;29128.38;0.00;48197.42;0.00;0.00;0.00;0.00
axle;60;1416298255;0.00;19.32;4757.76;0.00;30858.22;0.00;0.00;0.00;0.00
axle;60;1416298315;0.00;65.18;4086.16;0.00;11571.17;0.00;0.00;0.00;0.00
axle;59;1416298375;0.00;78.83;8019.44;0.00;16867.62;0.00;0.00;0.00;0.00
axle;60;1416298435;0.00;31.95;1569.64;0.00;21068.93;0.00;0.00;0.00;0.00
axle;60;1416298495;0.00;35.47;498.88;0.00;4558.48;0.00;0.00;0.00;0.00
axle;60;1416298555;0.13;21.41;930.05;0.00;21021.19;0.00;0.00;0.00;0.00
axle;60;1416298615;0.00;28.66;4005.30;0.00;2991.45;0.00;0.00;0.00;0.00
axle;60;1416298675;0.00;59.54;30134.67;0.00;16708.86;0.00;0.00;0.00;0.00
axle;60;1416298735;0.00;77.12;713.98;0.00;30925.01;0.00;0.00;0.00;0.00
axle;60;1416298795;0.00;43.01;504.30;0.00;28657.54;0.00;0.00;0.00;0.00
axle;60;1416298855;0.00;29.91;401.95;0.00;2039.47;0.00;0.00;0.00;0.00
