# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416298956;0.60;5087.52;187253.86;0.00;147384.47;0.00;0.00;0.00;0.00
axle;60;1416299016;0.13;261.90;176946.63;0.00;100076.24;0.00;0.00;0.00;0.00
axle;60;1416299076;0.34;385.70;218528.72;0.00;80579.60;0.00;0.00;0.00;0.00
axle;60;1416299136;0.33;349.65;202477.05;0.00;91451.41;0.00;0.00;0.00;0.00
axle;60;1416299196;0.07;162.08;28621.64;0.00;24279.44;0.00;0.00;0.00;0.00
axle;60;1416299256;0.40;29.75;52780.47;0.00;7653.56;0.00;0.00;0.00;0.00
axle;60;1416299316;0.33;78.49;64985.21;0.00;10674.52;0.00;0.00;0.00;0.00
axle;60;1416299376;0.13;24.47;25950.08;0.00;934.14;0.00;0.00;0.00;0.00
axle;60;1416299436;0.47;28.87;54103.25;0.00;3307.25;0.00;0.00;0.00;0.00
axle;60;1416299496;0.00;49.55;60496.02;0.00;995.08;0.00;0.00;0.00;0.00
axle;60;1416299556;0.07;22.68;74816.61;0.00;6849.24;0.00;0.00;0.00;0.00
