task_name,s_time,e_time,diff_time,seconds
LOAD,2014-11-18 09:05:58.006023,2014-11-18 09:21:34.420511,00:15:36.414488,936.414488
PERF.POWER.RF1,2014-11-18 09:21:36.890882,2014-11-18 09:21:53.63463,00:00:16.743748,16.743748
PERF.POWER.Q14,2014-11-18 09:21:53.64941,2014-11-18 09:22:06.79948,00:00:13.15007,13.15007
PERF.POWER.Q2,2014-11-18 09:22:06.817672,2014-11-18 09:22:12.880842,00:00:06.06317,6.06317
PERF.POWER.Q9,2014-11-18 09:22:12.898289,2014-11-18 09:23:28.631646,00:01:15.733357,75.733357
PERF.POWER.Q20,2014-11-18 09:23:28.648466,2014-11-18 09:23:42.667031,00:00:14.018565,14.018565
PERF.POWER.Q6,2014-11-18 09:23:42.683559,2014-11-18 09:24:03.788604,00:00:21.105045,21.105045
PERF.POWER.Q17,2014-11-18 09:24:03.801828,2014-11-18 09:24:04.272589,00:00:00.470761,0.470761
PERF.POWER.Q18,2014-11-18 09:24:04.290332,2014-11-18 09:24:56.54296,00:00:52.252628,52.252628
PERF.POWER.Q8,2014-11-18 09:24:56.55855,2014-11-18 09:25:08.355435,00:00:11.796885,11.796885
PERF.POWER.Q21,2014-11-18 09:25:08.371138,2014-11-18 09:26:18.350424,00:01:09.979286,69.979286
PERF.POWER.Q13,2014-11-18 09:26:18.370095,2014-11-18 09:26:50.741814,00:00:32.371719,32.371719
PERF.POWER.Q3,2014-11-18 09:26:50.763241,2014-11-18 09:27:27.116978,00:00:36.353737,36.353737
PERF.POWER.Q22,2014-11-18 09:27:27.137422,2014-11-18 09:27:34.128314,00:00:06.990892,6.990892
PERF.POWER.Q16,2014-11-18 09:27:34.147856,2014-11-18 09:27:45.699644,00:00:11.551788,11.551788
PERF.POWER.Q4,2014-11-18 09:27:45.718673,2014-11-18 09:28:26.870556,00:00:41.151883,41.151883
PERF.POWER.Q11,2014-11-18 09:28:26.89228,2014-11-18 09:28:29.698937,00:00:02.806657,2.806657
PERF.POWER.Q15,2014-11-18 09:28:29.720113,2014-11-18 09:28:43.692455,00:00:13.972342,13.972342
PERF.POWER.Q1,2014-11-18 09:28:43.713007,2014-11-18 09:30:09.230677,00:01:25.51767,85.51767
PERF.POWER.Q10,2014-11-18 09:30:09.250673,2014-11-18 09:30:31.180276,00:00:21.929603,21.929603
PERF.POWER.Q19,2014-11-18 09:30:31.200467,2014-11-18 09:30:32.114495,00:00:00.914028,0.914028
PERF.POWER.Q5,2014-11-18 09:30:32.135436,2014-11-18 09:31:09.241261,00:00:37.105825,37.105825
PERF.POWER.Q7,2014-11-18 09:31:09.262491,2014-11-18 09:31:46.972388,00:00:37.709897,37.709897
PERF.POWER.Q12,2014-11-18 09:31:46.989572,2014-11-18 09:32:08.58028,00:00:21.590708,21.590708
PERF.POWER.RF2,2014-11-18 09:32:08.590115,2014-11-18 09:32:45.437377,00:00:36.847262,36.847262
PERF.POWER,2014-11-18 09:21:36.884622,2014-11-18 09:32:45.444025,00:11:08.559403,668.559403
PERF.THRUPUT.RFST1.RF1,2014-11-18 09:34:17.935528,2014-11-18 09:34:34.893629,00:00:16.958101,16.958101
PERF.THRUPUT.QS3.Q8,2014-11-18 09:34:18.341693,2014-11-18 09:34:35.215094,00:00:16.873401,16.873401
PERF.THRUPUT.QS2.Q6,2014-11-18 09:34:18.344303,2014-11-18 09:34:39.282126,00:00:20.937823,20.937823
PERF.THRUPUT.QS2.Q17,2014-11-18 09:34:39.293605,2014-11-18 09:34:39.948631,00:00:00.655026,0.655026
PERF.THRUPUT.QS2.Q14,2014-11-18 09:34:39.960263,2014-11-18 09:34:48.930372,00:00:08.970109,8.970109
PERF.THRUPUT.QS4.Q5,2014-11-18 09:34:18.350156,2014-11-18 09:34:54.353137,00:00:36.002981,36.002981
PERF.THRUPUT.QS2.Q16,2014-11-18 09:34:48.943679,2014-11-18 09:35:00.802372,00:00:11.858693,11.858693
PERF.THRUPUT.QS2.Q19,2014-11-18 09:35:00.813552,2014-11-18 09:35:01.74758,00:00:00.934028,0.934028
PERF.THRUPUT.QS3.Q5,2014-11-18 09:34:35.227058,2014-11-18 09:35:06.038189,00:00:30.811131,30.811131
PERF.THRUPUT.RFST1.RF2,2014-11-18 09:34:34.902682,2014-11-18 09:35:10.335396,00:00:35.432714,35.432714
PERF.THRUPUT.RFST1,2014-11-18 09:34:17.928477,2014-11-18 09:35:10.341849,00:00:52.413372,52.413372
PERF.THRUPUT.QS2.Q10,2014-11-18 09:35:01.759248,2014-11-18 09:35:22.236716,00:00:20.477468,20.477468
PERF.THRUPUT.RFST2.RF1,2014-11-18 09:35:10.353625,2014-11-18 09:35:25.668064,00:00:15.314439,15.314439
PERF.THRUPUT.QS1.Q21,2014-11-18 09:34:18.340748,2014-11-18 09:35:40.739246,00:01:22.398498,82.398498
PERF.THRUPUT.QS3.Q4,2014-11-18 09:35:06.050857,2014-11-18 09:35:51.86848,00:00:45.817623,45.817623
PERF.THRUPUT.RFST2.RF2,2014-11-18 09:35:25.6773,2014-11-18 09:36:01.973294,00:00:36.295994,36.295994
