# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416299717;sda;4.64;0.54;372.41;80.43;0.02;3.91;0.25;0.11
axle;60;1416299777;sda;2.46;0.00;287.98;117.17;0.01;2.10;0.16;0.04
axle;60;1416299837;sda;2.59;0.00;307.83;118.76;0.01;2.01;0.21;0.05
axle;60;1416299897;sda;1.97;0.00;247.78;125.69;0.00;1.12;0.17;0.03
axle;60;1416299957;sda;2.34;0.00;229.37;98.17;0.00;0.71;0.11;0.03
axle;60;1416300017;sda;2.50;0.00;331.53;132.48;0.00;1.65;0.21;0.05
axle;60;1416300077;sda;2.52;0.00;278.41;110.57;0.00;0.93;0.16;0.04
axle;60;1416300137;sda;1.88;0.00;182.37;96.85;0.00;0.60;0.11;0.02
axle;60;1416300197;sda;1.95;0.00;229.73;117.68;0.00;1.16;0.24;0.05
axle;60;1416300257;sda;2.47;0.00;285.10;115.35;0.00;1.86;0.19;0.05
