Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

09:34:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:35:17 AM     all     23.59      0.00      8.15      0.02      0.00     68.24
09:36:17 AM     all     24.41      0.00      6.41      0.00      0.00     69.18
09:37:17 AM     all     23.97      0.00      6.69      0.00      0.00     69.34
09:38:17 AM     all     22.82      0.00      4.33      0.00      0.00     72.85
09:39:17 AM     all     19.86      0.00      5.26      0.00      0.00     74.87
09:40:17 AM     all     21.15      0.00      4.02      0.00      0.00     74.83
09:41:17 AM     all     19.93      0.00      5.23      0.00      0.00     74.85
09:42:17 AM     all     21.97      0.00      3.19      0.00      0.00     74.84
09:43:17 AM     all     22.37      0.00      2.75      0.00      0.00     74.87
09:44:17 AM     all     21.31      0.00      3.78      0.00      0.00     74.91
