# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416299717;0.27;186.21;323744.43;0.00;47110.43;0.00;0.00;0.00;0.00
axle;60;1416299777;0.00;143.99;222981.54;0.00;65292.68;0.00;0.00;0.00;0.00
axle;60;1416299837;0.00;153.91;266011.84;0.00;38249.23;0.00;0.00;0.00;0.00
axle;60;1416299897;0.00;123.89;223722.87;0.00;30043.75;0.00;0.00;0.00;0.00
axle;60;1416299957;0.00;114.69;265239.82;0.00;32745.13;0.00;0.00;0.00;0.00
axle;60;1416300017;0.00;165.77;223838.51;0.00;16950.02;0.00;0.00;0.00;0.00
axle;60;1416300077;0.00;139.20;226236.84;0.00;24224.48;0.00;0.00;0.00;0.00
axle;60;1416300137;0.00;91.18;145971.12;0.00;14982.17;0.00;0.00;0.00;0.00
axle;60;1416300197;0.00;114.87;146759.24;0.00;40519.21;0.00;0.00;0.00;0.00
axle;60;1416300257;0.00;142.55;232560.59;0.00;20809.64;0.00;0.00;0.00;0.00
