ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416299657.94814,template1,0,0,0,0,0,0,0,0,0,0
1416299657.94814,template0,0,0,0,0,0,0,0,0,0,0
1416299657.94814,postgres,0,6829,31,59416,216146,2273288,88458,0,0,0
1416299657.94814,dbt3,7,117439,39,7244947451,13309881573,259329639453,80950731489,2453317526,14889,23209604
1416299717.95039,template1,0,0,0,0,0,0,0,0,0,0
1416299717.95039,template0,0,0,0,0,0,0,0,0,0,0
1416299717.95039,postgres,0,6831,31,59442,216175,2273950,88469,0,0,0
1416299717.95039,dbt3,10,117723,39,7247912076,13315851929,259556474287,80971590540,2453407904,14931,23284737
1416299777.95246,template1,0,0,0,0,0,0,0,0,0,0
1416299777.95246,template0,0,0,0,0,0,0,0,0,0,0
1416299777.95246,postgres,0,6833,31,59468,216204,2274612,88480,0,0,0
1416299777.95246,dbt3,10,117818,39,7255184277,13340822070,259945307127,81041061868,2453572413,14943,23359483
1416299837.95438,template1,0,0,0,0,0,0,0,0,0,0
1416299837.95438,template0,0,0,0,0,0,0,0,0,0,0
1416299837.95438,postgres,0,6835,31,59494,216233,2275274,88491,0,0,0
1416299837.95438,dbt3,9,117914,39,7261333734,13379860325,260380906512,81097524758,2453662915,14957,23434055
1416299897.95582,template1,0,0,0,0,0,0,0,0,0,0
1416299897.95582,template0,0,0,0,0,0,0,0,0,0,0
1416299897.95582,postgres,0,6837,31,59520,216262,2275936,88502,0,0,0
1416299897.95582,dbt3,9,117991,39,7264945412,13386236201,260710902664,81156870774,2453677943,14970,23508988
1416299957.95768,template1,0,0,0,0,0,0,0,0,0,0
1416299957.95768,template0,0,0,0,0,0,0,0,0,0,0
1416299957.95768,postgres,0,6839,31,59546,216291,2276598,88513,0,0,0
1416299957.95768,dbt3,9,118061,39,7269146843,13393238658,260964301443,81213238409,2453677951,14978,23508988
1416300017.95975,template1,0,0,0,0,0,0,0,0,0,0
1416300017.95975,template0,0,0,0,0,0,0,0,0,0,0
1416300017.95975,postgres,0,6841,31,59572,216320,2277260,88524,0,0,0
1416300017.95975,dbt3,8,118144,39,7272387262,13428274843,261116530202,81253790566,2453677976,14989,23509003
1416300077.96148,template1,0,0,0,0,0,0,0,0,0,0
1416300077.96148,template0,0,0,0,0,0,0,0,0,0,0
1416300077.96148,postgres,0,6843,31,59598,216349,2277922,88535,0,0,0
1416300077.96148,dbt3,9,118233,39,7278877438,13464444136,261417127424,81332056761,2453678002,15004,23509018
1416300137.96323,template1,0,0,0,0,0,0,0,0,0,0
1416300137.96323,template0,0,0,0,0,0,0,0,0,0,0
1416300137.96323,postgres,0,6845,31,59624,216378,2278584,88546,0,0,0
1416300137.96323,dbt3,9,118285,39,7281125961,13471327182,261620868629,81339096413,2453678007,15009,23509018
1416300197.96526,template1,0,0,0,0,0,0,0,0,0,0
1416300197.96526,template0,0,0,0,0,0,0,0,0,0,0
1416300197.96526,postgres,0,6847,31,59650,216407,2279246,88557,0,0,0
1416300197.96526,dbt3,9,118355,39,7285342559,13515973192,261957488348,81401468550,2453678015,15017,23509018
1416300257.96703,template1,0,0,0,0,0,0,0,0,0,0
1416300257.96703,template0,0,0,0,0,0,0,0,0,0,0
1416300257.96703,postgres,0,6849,31,59676,216436,2279908,88568,0,0,0
1416300257.96703,dbt3,9,118425,39,7287560032,13520490830,262189549539,81428858675,2453678023,15025,23509018
